"customer_id","store_id","customer_first_n","customer_last_n","email","customer_phone","deposit","active","create_date","last_update"
"374","2","JEREMY","HURTADO","JEREMY.HURTADO@sakilacustomer.org","600264533987","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"375","2","AARON","SELBY","AARON.SELBY@sakilacustomer.org","409315295763","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"376","1","RANDY","GAITHER","RANDY.GAITHER@sakilacustomer.org","96846695220","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"377","1","HOWARD","FORTNER","HOWARD.FORTNER@sakilacustomer.org","342720754566","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"378","1","EUGENE","CULPEPPER","EUGENE.CULPEPPER@sakilacustomer.org","71857599858","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"379","1","CARLOS","COUGHLIN","CARLOS.COUGHLIN@sakilacustomer.org","924815207181","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"380","1","RUSSELL","BRINSON","RUSSELL.BRINSON@sakilacustomer.org","821476736117","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"381","2","BOBBY","BOUDREAU","BOBBY.BOUDREAU@sakilacustomer.org","934352415130","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"382","2","VICTOR","BARKLEY","VICTOR.BARKLEY@sakilacustomer.org","486395999608","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"383","1","MARTIN","BALES","MARTIN.BALES@sakilacustomer.org","106439158941","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"384","2","ERNEST","STEPP","ERNEST.STEPP@sakilacustomer.org","550306965159","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"385","1","PHILLIP","HOLM","PHILLIP.HOLM@sakilacustomer.org","776031833752","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"386","1","TODD","TAN","TODD.TAN@sakilacustomer.org","619966287415","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"387","2","JESSE","SCHILLING","JESSE.SCHILLING@sakilacustomer.org","900235712074","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"388","2","CRAIG","MORRELL","CRAIG.MORRELL@sakilacustomer.org","426255288071","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"389","1","ALAN","KAHN","ALAN.KAHN@sakilacustomer.org","464511145118","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"390","1","SHAWN","HEATON","SHAWN.HEATON@sakilacustomer.org","175283210378","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"391","1","CLARENCE","GAMEZ","CLARENCE.GAMEZ@sakilacustomer.org","667736124769","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"392","2","SEAN","DOUGLASS","SEAN.DOUGLASS@sakilacustomer.org","47808359842","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"393","1","PHILIP","CAUSEY","PHILIP.CAUSEY@sakilacustomer.org","737229003916","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"394","2","CHRIS","BROTHERS","CHRIS.BROTHERS@sakilacustomer.org","537374465982","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"395","2","JOHNNY","TURPIN","JOHNNY.TURPIN@sakilacustomer.org","765957414528","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"396","1","EARL","SHANKS","EARL.SHANKS@sakilacustomer.org","679095087143","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"397","1","JIMMY","SCHRADER","JIMMY.SCHRADER@sakilacustomer.org","604177838256","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"398","1","ANTONIO","MEEK","ANTONIO.MEEK@sakilacustomer.org","841876514789","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"399","1","DANNY","ISOM","DANNY.ISOM@sakilacustomer.org","280578750435","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"400","2","BRYAN","HARDISON","BRYAN.HARDISON@sakilacustomer.org","775235029633","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"401","2","TONY","CARRANZA","TONY.CARRANZA@sakilacustomer.org","794553031307","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"402","1","LUIS","YANEZ","LUIS.YANEZ@sakilacustomer.org","516647474029","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"403","1","MIKE","WAY","MIKE.WAY@sakilacustomer.org","206169448769","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"404","2","STANLEY","SCROGGINS","STANLEY.SCROGGINS@sakilacustomer.org","1483365694","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"405","1","LEONARD","SCHOFIELD","LEONARD.SCHOFIELD@sakilacustomer.org","779461480495","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"406","1","NATHAN","RUNYON","NATHAN.RUNYON@sakilacustomer.org","302526949177","0","0","2006-02-14 22:04:37","2006-02-15 04:57:20"
"407","1","DALE","RATCLIFF","DALE.RATCLIFF@sakilacustomer.org","328494873422","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"408","1","MANUEL","MURRELL","MANUEL.MURRELL@sakilacustomer.org","359478883004","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"409","2","RODNEY","MOELLER","RODNEY.MOELLER@sakilacustomer.org","653436985797","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"410","2","CURTIS","IRBY","CURTIS.IRBY@sakilacustomer.org","615964523510","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"411","1","NORMAN","CURRIER","NORMAN.CURRIER@sakilacustomer.org","598912394463","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"412","2","ALLEN","BUTTERFIELD","ALLEN.BUTTERFIELD@sakilacustomer.org","129953030512","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"413","2","MARVIN","YEE","MARVIN.YEE@sakilacustomer.org","480039662421","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"414","1","VINCENT","RALSTON","VINCENT.RALSTON@sakilacustomer.org","680851640676","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"415","1","GLENN","PULLEN","GLENN.PULLEN@sakilacustomer.org","855290087237","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"416","2","JEFFERY","PINSON","JEFFERY.PINSON@sakilacustomer.org","15273765306","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"417","1","TRAVIS","ESTEP","TRAVIS.ESTEP@sakilacustomer.org","214976066017","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"418","2","JEFF","EAST","JEFF.EAST@sakilacustomer.org","491271355190","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"419","1","CHAD","CARBONE","CHAD.CARBONE@sakilacustomer.org","987306329957","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"420","1","JACOB","LANCE","JACOB.LANCE@sakilacustomer.org","546793516940","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"421","1","LEE","HAWKS","LEE.HAWKS@sakilacustomer.org","270456873752","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"422","1","MELVIN","ELLINGTON","MELVIN.ELLINGTON@sakilacustomer.org","368284120423","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"423","2","ALFRED","CASILLAS","ALFRED.CASILLAS@sakilacustomer.org","129673677866","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"424","2","KYLE","SPURLOCK","KYLE.SPURLOCK@sakilacustomer.org","736517327853","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"425","2","FRANCIS","SIKES","FRANCIS.SIKES@sakilacustomer.org","548003849552","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"426","1","BRADLEY","MOTLEY","BRADLEY.MOTLEY@sakilacustomer.org","157133457169","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"427","2","JESUS","MCCARTNEY","JESUS.MCCARTNEY@sakilacustomer.org","419009857119","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"428","2","HERBERT","KRUGER","HERBERT.KRUGER@sakilacustomer.org","307133768620","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"429","2","FREDERICK","ISBELL","FREDERICK.ISBELL@sakilacustomer.org","572068624538","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"430","1","RAY","HOULE","RAY.HOULE@sakilacustomer.org","497288595103","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"431","2","JOEL","FRANCISCO","JOEL.FRANCISCO@sakilacustomer.org","82619513349","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"432","1","EDWIN","BURK","EDWIN.BURK@sakilacustomer.org","617567598243","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"433","1","DON","BONE","DON.BONE@sakilacustomer.org","342709348083","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"434","1","EDDIE","TOMLIN","EDDIE.TOMLIN@sakilacustomer.org","959834530529","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"435","2","RICKY","SHELBY","RICKY.SHELBY@sakilacustomer.org","746251338300","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"436","1","TROY","QUIGLEY","TROY.QUIGLEY@sakilacustomer.org","145720452260","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"437","2","RANDALL","NEUMANN","RANDALL.NEUMANN@sakilacustomer.org","331888642162","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"438","1","BARRY","LOVELACE","BARRY.LOVELACE@sakilacustomer.org","689681677428","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"439","2","ALEXANDER","FENNELL","ALEXANDER.FENNELL@sakilacustomer.org","575081026569","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"440","1","BERNARD","COLBY","BERNARD.COLBY@sakilacustomer.org","82088937724","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"441","1","MARIO","CHEATHAM","MARIO.CHEATHAM@sakilacustomer.org","406784385440","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"442","1","LEROY","BUSTAMANTE","LEROY.BUSTAMANTE@sakilacustomer.org","240776414296","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"443","2","FRANCISCO","SKIDMORE","FRANCISCO.SKIDMORE@sakilacustomer.org","876491807547","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"444","2","MARCUS","HIDALGO","MARCUS.HIDALGO@sakilacustomer.org","237368926031","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"445","1","MICHEAL","FORMAN","MICHEAL.FORMAN@sakilacustomer.org","411549550611","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"446","2","THEODORE","CULP","THEODORE.CULP@sakilacustomer.org","39463554936","0","0","2006-02-14 22:04:37","2006-02-15 04:57:20"
"447","1","CLIFFORD","BOWENS","CLIFFORD.BOWENS@sakilacustomer.org","782900030287","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"448","1","MIGUEL","BETANCOURT","MIGUEL.BETANCOURT@sakilacustomer.org","72524459905","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"449","2","OSCAR","AQUINO","OSCAR.AQUINO@sakilacustomer.org","474047727727","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"450","1","JAY","ROBB","JAY.ROBB@sakilacustomer.org","834061016202","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"451","1","JIM","REA","JIM.REA@sakilacustomer.org","524567129902","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"452","1","TOM","MILNER","TOM.MILNER@sakilacustomer.org","985109775584","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"453","1","CALVIN","MARTEL","CALVIN.MARTEL@sakilacustomer.org","974433019532","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"454","2","ALEX","GRESHAM","ALEX.GRESHAM@sakilacustomer.org","118011831565","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"455","2","JON","WILES","JON.WILES@sakilacustomer.org","205524798287","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"456","2","RONNIE","RICKETTS","RONNIE.RICKETTS@sakilacustomer.org","670370974122","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"457","2","BILL","GAVIN","BILL.GAVIN@sakilacustomer.org","924663855568","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"458","1","LLOYD","DOWD","LLOYD.DOWD@sakilacustomer.org","335052544020","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"459","1","TOMMY","COLLAZO","TOMMY.COLLAZO@sakilacustomer.org","762361821578","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"460","1","LEON","BOSTIC","LEON.BOSTIC@sakilacustomer.org","366776723320","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"461","1","DEREK","BLAKELY","DEREK.BLAKELY@sakilacustomer.org","325526730021","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"462","2","WARREN","SHERROD","WARREN.SHERROD@sakilacustomer.org","209342540247","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"463","2","DARRELL","POWER","DARRELL.POWER@sakilacustomer.org","164414772677","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"464","1","JEROME","KENYON","JEROME.KENYON@sakilacustomer.org","928809465153","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"465","1","FLOYD","GANDY","FLOYD.GANDY@sakilacustomer.org","49084281333","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"466","1","LEO","EBERT","LEO.EBERT@sakilacustomer.org","268053970382","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"467","2","ALVIN","DELOACH","ALVIN.DELOACH@sakilacustomer.org","769370126331","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"468","1","TIM","CARY","TIM.CARY@sakilacustomer.org","195337700615","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"469","2","WESLEY","BULL","WESLEY.BULL@sakilacustomer.org","622884741180","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"470","1","GORDON","ALLARD","GORDON.ALLARD@sakilacustomer.org","562370137426","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"471","1","DEAN","SAUER","DEAN.SAUER@sakilacustomer.org","248446668735","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"472","1","GREG","ROBINS","GREG.ROBINS@sakilacustomer.org","206060652238","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"473","2","JORGE","OLIVARES","JORGE.OLIVARES@sakilacustomer.org","932992626595","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"474","2","DUSTIN","GILLETTE","DUSTIN.GILLETTE@sakilacustomer.org","131912793873","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"475","2","PEDRO","CHESTNUT","PEDRO.CHESTNUT@sakilacustomer.org","726875628268","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"476","1","DERRICK","BOURQUE","DERRICK.BOURQUE@sakilacustomer.org","856872225376","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"477","1","DAN","PAINE","DAN.PAINE@sakilacustomer.org","553452430707","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"478","1","LEWIS","LYMAN","LEWIS.LYMAN@sakilacustomer.org","667648979883","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"479","1","ZACHARY","HITE","ZACHARY.HITE@sakilacustomer.org","191958435142","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"480","1","COREY","HAUSER","COREY.HAUSER@sakilacustomer.org","435118527255","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"481","1","HERMAN","DEVORE","HERMAN.DEVORE@sakilacustomer.org","510383179153","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"482","1","MAURICE","CRAWLEY","MAURICE.CRAWLEY@sakilacustomer.org","684529463244","0","0","2006-02-14 22:04:37","2006-02-15 04:57:20"
"483","2","VERNON","CHAPA","VERNON.CHAPA@sakilacustomer.org","975185523021","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"484","1","ROBERTO","VU","ROBERTO.VU@sakilacustomer.org","508348602835","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"485","1","CLYDE","TOBIAS","CLYDE.TOBIAS@sakilacustomer.org","702955450528","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"486","1","GLEN","TALBERT","GLEN.TALBERT@sakilacustomer.org","936806643983","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"487","2","HECTOR","POINDEXTER","HECTOR.POINDEXTER@sakilacustomer.org","589377568313","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"488","2","SHANE","MILLARD","SHANE.MILLARD@sakilacustomer.org","488425406814","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"489","1","RICARDO","MEADOR","RICARDO.MEADOR@sakilacustomer.org","37247325001","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"490","1","SAM","MCDUFFIE","SAM.MCDUFFIE@sakilacustomer.org","17305839123","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"491","2","RICK","MATTOX","RICK.MATTOX@sakilacustomer.org","171973024401","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"492","2","LESTER","KRAUS","LESTER.KRAUS@sakilacustomer.org","158399646978","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"493","1","BRENT","HARKINS","BRENT.HARKINS@sakilacustomer.org","854259976812","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"494","2","RAMON","CHOATE","RAMON.CHOATE@sakilacustomer.org","898559280434","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"495","2","CHARLIE","BESS","CHARLIE.BESS@sakilacustomer.org","962020153680","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"496","2","TYLER","WREN","TYLER.WREN@sakilacustomer.org","211256301880","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"497","2","GILBERT","SLEDGE","GILBERT.SLEDGE@sakilacustomer.org","959467760895","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"498","1","GENE","SANBORN","GENE.SANBORN@sakilacustomer.org","144206758053","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"499","2","MARC","OUTLAW","MARC.OUTLAW@sakilacustomer.org","465897838272","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"500","1","REGINALD","KINDER","REGINALD.KINDER@sakilacustomer.org","793996678771","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"501","1","RUBEN","GEARY","RUBEN.GEARY@sakilacustomer.org","52709222667","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"502","1","BRETT","CORNWELL","BRETT.CORNWELL@sakilacustomer.org","868602816371","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"503","1","ANGEL","BARCLAY","ANGEL.BARCLAY@sakilacustomer.org","759586584889","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"504","1","NATHANIEL","ADAM","NATHANIEL.ADAM@sakilacustomer.org","111177206479","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"505","1","RAFAEL","ABNEY","RAFAEL.ABNEY@sakilacustomer.org","82671830126","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"506","2","LESLIE","SEWARD","LESLIE.SEWARD@sakilacustomer.org","131370665218","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"507","2","EDGAR","RHOADS","EDGAR.RHOADS@sakilacustomer.org","402630109080","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"508","2","MILTON","HOWLAND","MILTON.HOWLAND@sakilacustomer.org","441628280920","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"509","1","RAUL","FORTIER","RAUL.FORTIER@sakilacustomer.org","442673923363","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"510","2","BEN","EASTER","BEN.EASTER@sakilacustomer.org","711928348157","0","0","2006-02-14 22:04:37","2006-02-15 04:57:20"
"511","1","CHESTER","BENNER","CHESTER.BENNER@sakilacustomer.org","59634255214","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"512","1","CECIL","VINES","CECIL.VINES@sakilacustomer.org","879347453467","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"513","2","DUANE","TUBBS","DUANE.TUBBS@sakilacustomer.org","282667506728","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"514","2","FRANKLIN","TROUTMAN","FRANKLIN.TROUTMAN@sakilacustomer.org","288910576761","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"515","1","ANDRE","RAPP","ANDRE.RAPP@sakilacustomer.org","602101369463","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"516","2","ELMER","NOE","ELMER.NOE@sakilacustomer.org","448876499197","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"517","2","BRAD","MCCURDY","BRAD.MCCURDY@sakilacustomer.org","627425618482","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"518","1","GABRIEL","HARDER","GABRIEL.HARDER@sakilacustomer.org","158326114853","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"519","2","RON","DELUCA","RON.DELUCA@sakilacustomer.org","132100972047","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"520","2","MITCHELL","WESTMORELAND","MITCHELL.WESTMORELAND@sakilacustomer.org","574973479129","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"521","2","ROLAND","SOUTH","ROLAND.SOUTH@sakilacustomer.org","25865528181","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"522","2","ARNOLD","HAVENS","ARNOLD.HAVENS@sakilacustomer.org","236679267178","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"523","1","HARVEY","GUAJARDO","HARVEY.GUAJARDO@sakilacustomer.org","638409958875","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"524","1","JARED","ELY","JARED.ELY@sakilacustomer.org","35533115997","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"525","2","ADRIAN","CLARY","ADRIAN.CLARY@sakilacustomer.org","182059202712","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"526","2","KARL","SEAL","KARL.SEAL@sakilacustomer.org","214756839122","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"527","1","CORY","MEEHAN","CORY.MEEHAN@sakilacustomer.org","338244023543","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"528","1","CLAUDE","HERZOG","CLAUDE.HERZOG@sakilacustomer.org","105882218332","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"529","2","ERIK","GUILLEN","ERIK.GUILLEN@sakilacustomer.org","80593242951","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"530","2","DARRYL","ASHCRAFT","DARRYL.ASHCRAFT@sakilacustomer.org","717566026669","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"531","2","JAMIE","WAUGH","JAMIE.WAUGH@sakilacustomer.org","427274926505","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"532","2","NEIL","RENNER","NEIL.RENNER@sakilacustomer.org","478380208348","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"533","1","JESSIE","MILAM","JESSIE.MILAM@sakilacustomer.org","383353187467","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"534","1","CHRISTIAN","JUNG","CHRISTIAN.JUNG@sakilacustomer.org","122981120653","0","0","2006-02-14 22:04:37","2006-02-15 04:57:20"
"535","1","JAVIER","ELROD","JAVIER.ELROD@sakilacustomer.org","8912935608","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"536","2","FERNANDO","CHURCHILL","FERNANDO.CHURCHILL@sakilacustomer.org","745267607502","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"537","2","CLINTON","BUFORD","CLINTON.BUFORD@sakilacustomer.org","484500282381","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"538","2","TED","BREAUX","TED.BREAUX@sakilacustomer.org","488600270038","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"539","1","MATHEW","BOLIN","MATHEW.BOLIN@sakilacustomer.org","754579047924","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"540","1","TYRONE","ASHER","TYRONE.ASHER@sakilacustomer.org","932156667696","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"541","2","DARREN","WINDHAM","DARREN.WINDHAM@sakilacustomer.org","921960450089","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"542","2","LONNIE","TIRADO","LONNIE.TIRADO@sakilacustomer.org","784907335610","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"543","1","LANCE","PEMBERTON","LANCE.PEMBERTON@sakilacustomer.org","786270036240","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"544","2","CODY","NOLEN","CODY.NOLEN@sakilacustomer.org","169352919175","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"545","2","JULIO","NOLAND","JULIO.NOLAND@sakilacustomer.org","426346224043","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"546","1","KELLY","KNOTT","KELLY.KNOTT@sakilacustomer.org","357593328658","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"547","1","KURT","EMMONS","KURT.EMMONS@sakilacustomer.org","135407755975","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"548","1","ALLAN","CORNISH","ALLAN.CORNISH@sakilacustomer.org","50898428626","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"549","1","NELSON","CHRISTENSON","NELSON.CHRISTENSON@sakilacustomer.org","84794532510","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"550","2","GUY","BROWNLEE","GUY.BROWNLEE@sakilacustomer.org","978430786151","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"551","2","CLAYTON","BARBEE","CLAYTON.BARBEE@sakilacustomer.org","380077794770","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"552","2","HUGH","WALDROP","HUGH.WALDROP@sakilacustomer.org","955349440539","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"553","1","MAX","PITT","MAX.PITT@sakilacustomer.org","698182547686","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"554","1","DWAYNE","OLVERA","DWAYNE.OLVERA@sakilacustomer.org","62127829280","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"555","1","DWIGHT","LOMBARDI","DWIGHT.LOMBARDI@sakilacustomer.org","368738360376","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"556","2","ARMANDO","GRUBER","ARMANDO.GRUBER@sakilacustomer.org","590764256785","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"557","1","FELIX","GAFFNEY","FELIX.GAFFNEY@sakilacustomer.org","107092893983","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"558","1","JIMMIE","EGGLESTON","JIMMIE.EGGLESTON@sakilacustomer.org","970638808606","0","0","2006-02-14 22:04:37","2006-02-15 04:57:20"
"559","2","EVERETT","BANDA","EVERETT.BANDA@sakilacustomer.org","855066328617","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"560","1","JORDAN","ARCHULETA","JORDAN.ARCHULETA@sakilacustomer.org","817740355461","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
